OBJECTID,KC_FAC_FID,KCPARKFID,SITENAME,SITETYPE,OWNER,OWNERTYPE,MANAGER,MANAGETYPE,MAINTD_BY,MAINTTYPE,SHAPE_Length,SHAPE_Area
197,8052,4253110,Belltown P-Patch,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,360.156118303896,7213.86061393278
198,7845,3252510,Bayview-Kinnear Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,545.407078410973,16266.4379966065
199,2572,4222701,West Fenwick Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,7256.34362500717,1213117.06638258
200,8110,6243404,Ingi Johnson Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,2568.11110200312,304341.279371993
201,2731,5263602,Johnathan Hartman Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,5733.3737075789,1646020.74844218
202,2566,4223401,Bingaman Pond Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,6271.28004432081,748565.231431051
203,2752,6222201,Wetland 79 Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,4017.36963427979,299602.947534346
204,7037,4253402,Alvin Larkins Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,717.013085232032,28509.840488383
205,2275,4261301,Moorlands Park,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,2400.47815189342,198477.49111428
206,2276,4242801,Van Asselt Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3108.4164424701,393685.558241055
207,6986,4251705,Northlake Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,235.706911832762,2141.86237222816
208,2718,6212701,Flaming Geyser Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,14318.8767836307,3715666.20991108
209,7003,4250402,Ravenna-Eckstein Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1907.11123641415,136359.449233665
210,3009,6222002,Cedar Creek Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,13766.0482997853,5260342.36473294
211,7289,5221903,Campus Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1840.11439456232,184002.759113064
212,2391,7243301,Jim Ellis Memorial Regional Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,9462.25840268784,1626129.77569327
213,2376,4262302,Saint Edward State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,28120.2529083659,14084589.9247872
214,2745,5242702,Redman Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,5381.51929578528,375464.008682378
215,2252,4260402,Bruggers Bog Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1947.19060826893,194342.730255676
216,7011,4252106,Boren Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2555.97031669613,315213.252346355
217,7006,3250203,Webster Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,796.436761183683,34686.9064929669
218,2507,7263601,Moss Lake Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,17440.2347283962,16201280.0911861
219,8059,5222405,Gerry Crick Skate Park,Park Site,City of Covington,City,City of Covington,City,City of Covington,City,339.935442827332,6993.20688488748
220,5031,5241401,Lattawood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,2282.37152018911,232025.09106528
221,2568,4223201,Redondo Waterfront Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,2288.68318648644,122509.897306457
222,6981,4251903,Mayfair Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,884.838540761881,42493.6935033025
223,8207,6242804,Confluence Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,4898.86858751625,788246.54300676
224,7039,4240406,Flo Ware Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,599.207979633804,21521.5785849595
225,5066,5251903,Wetherill Nature Preserve,Park Site,City of Yarrow Point,City,City of Yarrow Point,City,City of Yarrow Point,City,4081.72793338129,663707.906509233
226,7590,5210602,Riverpoint Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1977.65259912085,165234.183948121
227,2592,5251101,Luke McRedmond Landing,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1724.91298109206,89454.3757118518
228,7089,4263403,Inverness Ravine Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2299.09677253689,117969.676989512
229,7081,4262809,Victory Heights Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1239.64351358784,68239.1812718307
230,7866,4260203,Northshore Summit Park,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,2255.22201928257,161664.113800043
231,4583,6202606,Scott Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,773.366075237945,16095.2894398017
232,4859,4230402,Hamm Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2771.59267337093,169021.208027606
233,8115,7243506,Jeanne Hansen Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,3614.71438290962,813528.184141495
234,2667,6222101,Lake Wilderness Park,Park Site,City of Maple Valley,City,City of Maple Valley,City,City of Maple Valley,City,20653.5830201759,5040161.5905525
235,2710,5261401,Gold Creek Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,5046.57035344776,1510916.3892957
236,5041,5242305,SE 63rd Greenbelt South,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,6529.20192012229,474232.289417786
237,5049,5242312,The Summit Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1713.91675197319,16174.6233721202
238,15343,4213507,Blueberry Park,Park Site,City of Pacific,City,City of Pacific,City,City of Pacific,City,344.065179246086,4835.83701394592
239,5307,4220804,Water Tower Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,822.371747836847,42143.3816507641
240,2819,5250506,Ohde Avenue Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,783.27708606416,37421.5425813714
241,2827,5250703,David E. Brink Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,3475.75269178849,364712.885857921
242,7181,3241104,California Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,500.237400637018,10622.1398270644
243,7170,4240516,Katie Blacks Garden,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,727.730668268119,28457.5318890168
244,2334,5220602,Issac Evans Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,11686.665944766,787438.400180327
245,2267,4260702,Meridian Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,2039.43350147914,136209.0520938
246,7182,3241105,College Street Ravine,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4385.42976095419,116617.728438747
247,7128,4251906,Northeast Queen Anne Greenbelt,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,7147.11371504183,422736.318015347
248,6988,4251707,Christie Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,299.732947350415,4986.67968360929
249,7004,4250603,Linden Orchard Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,538.455985239874,14396.9323772746
250,3019,6222301,BN Peninsula Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,6104.19935381341,1091763.90603293
251,2265,4261102,Tracy Owen Station at Log Boom Park,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,4007.16268022172,186415.20945574
252,2692,6230501,Cougar/Squak Corridor,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,39970.2289733317,31769306.8667048
253,5109,5243305,Windtree Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1007.88450557613,31674.755312267
254,2619,6262902,Redmond Watershed Addition Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1997.54965766571,107512.904434836
255,7031,4253204,First Hill Park - Seattle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,400.009971148073,9450.95334555885
256,2778,4252402,Fairweather Nature Preserve,Park Site,City of Medina,City,City of Medina,City,City of Medina,City,3164.79514834584,449470.480907991
257,2394,5211803,Fulmer Field,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1987.7927783264,211110.402003267
258,6996,4253003,Lake Union Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4610.12284407396,477662.24395526
259,6911,5252504,Keeney Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1533.66074122195,96501.5660448749
260,2833,5263101,Kiwanis Park - Kirkland,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,2156.09147477564,241828.420094447
261,15302,6232801,Cedar Hills Greenhouse Site,Shop Site,Other King County,County,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2111.67875562867,257865.912544556
262,2325,5222101,Clark Lake Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,14882.9001785256,5346218.20186324
263,2282,4243501,Rainier Beach Urban Farm and Wetlands,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,4084.39906553495,310202.254939772
264,2552,4241501,Genesee Park and Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,12926.6167193676,2512412.07041409
265,7832,4242903,8th Avenue South Park,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,612.216316220062,11539.7053330957
266,5064,5253002,Clyde Hill City Park,Park Site,City of Clyde Hill,City,City of Clyde Hill,City,City of Clyde Hill,City,784.628832597111,35338.502574256
267,2442,3250301,Sunset Hill Viewpoint Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1799.90610933345,117486.298224632
268,6995,4253002,Ward Springs Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,475.372822676151,14042.8080771466
269,2392,5211805,Scootie Brown Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1280.82350285247,81982.1317672037
270,5374,6261306,Depot Park,Park Site,City of Duvall,City,City of Duvall,City,City of Duvall,City,3735.84286995964,444010.234143809
271,7867,4253209,Harborview Park,Park Site,Other King County,County,City of Seattle,City,City of Seattle,City,857.117894608719,37421.0758360582
272,2482,3231301,Seahurst Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,20004.5746863812,6609239.99328585
273,5509,3220801,Ellis Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2336.93438416367,141433.774163125
274,2290,4242301,Seward Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,15360.909137794,9207536.65958249
275,7240,4262810,Nathan Hale Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2147.02966799504,245898.420971997
276,2900,3251301,Burke-Gilman Trail Site - Seattle,Trail Site Regional,City of Seattle,City,City of Seattle,City,City of Seattle,City,111946.503770715,3885287.37077588
277,2645,5250901,South Rose Hill Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1719.51089827057,94242.8407312319
278,2781,5240302,Bannerwood Ballfield Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,3928.61673094142,545786.752824347
279,2537,4222001,Saltwater State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,13168.0220289015,4198077.88894255
280,2615,5241803,Ellis Pond,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,2237.62310323053,186191.262376407
281,2630,5241301,Sunrise Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1726.44197687265,195257.259179091
282,2955,6242103,East Lake Sammamish Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,117745.916340938,5483144.71169595
283,2846,7210902,Palmer Jellum Connection,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,18872.025776219,10490355.2331376
284,2570,4222703,Glenn Nelson Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,2509.51489060923,395503.534762153
